Date,Value (12m Rev) (LO),Momentum (12-1) (LO),Quality (Sharpe) (LO),Low Volatility (LO),Composite (LO),CTA,LO+CTA,AvgLO+CTA,SPY_BH
2020-12-04,1.3356992063053355,1.3299432239282438,1.4497443150623568,1.4378345212633608,1.5143211477707434,0.9541684759899722,1.2761932209184557,1.2283737547079552,2.307469888205053
2020-12-07,1.3235049364564555,1.3283686678271462,1.4481474895642186,1.432040341515542,1.5115996314016407,0.951267052101439,1.2732648340399195,1.2243381305670304,2.3027287732380333
2020-12-08,1.3275300748257421,1.3339349754473568,1.4531001102443015,1.435712773334735,1.513702060241868,0.9488327808215682,1.2730240940498532,1.2252309651050348,2.3094664166585024
2020-12-09,1.3259158621869294,1.3157432944108702,1.440825605304367,1.431056658641286,1.5062852284589787,0.9492486432416279,1.269504739475177,1.220822695144021,2.288753074063888
2020-12-10,1.3315784936122594,1.3300354598371051,1.451732074942588,1.434824723848282,1.5132789517918699,0.950732699866223,1.273835244697128,1.2259780125407733,2.288004196663066
2020-12-11,1.3255677036947446,1.3190641761865245,1.4423453057107454,1.4324403216414834,1.5087796133737137,0.9489090355669704,1.2705854239135588,1.2215265729005422,2.285321675207606
2020-12-14,1.3103480175365874,1.3148277497133427,1.4354917879300675,1.4286747679427676,1.5041496421373024,0.9503844479371827,1.2690362356283171,1.2186008321543984,2.27509036303757
2020-12-15,1.3313620618174127,1.323557858633511,1.448890504352017,1.4420529367503263,1.520000907169171,0.9549640728125062,1.2795064152035944,1.2285410136371047,2.3058484129575407
2020-12-16,1.3291349963787098,1.3324533802580545,1.4558610992071184,1.443381244190423,1.522553872829312,0.9559579759802798,1.2813285080643861,1.2308893581668432,2.309466416658503
2020-12-17,1.3352897137571358,1.3459045684883153,1.4687611900343496,1.4533810993939693,1.5330438820651977,0.9602173717930961,1.2889089754439278,1.2386079789968023,2.3223810696247003
2020-12-18,1.3230755015138336,1.344919570069738,1.4670592910872735,1.4499880740120634,1.5285942733395317,0.9630255065689134,1.2881721207445718,1.237637911610887,2.3131079764046216
2020-12-21,1.3121535694380735,1.3351639773849577,1.4524089953301593,1.4330345730970953,1.5095480010794933,0.9600571169055844,1.2769535090211983,1.2287385816343428,2.304837551367536
2020-12-22,1.305359105004917,1.3259216536040446,1.4412260111195856,1.4265713938457005,1.5013504018897128,0.9566766333260902,1.2709942855465186,1.2226227549634106,2.300952647433185
2020-12-23,1.3166558739885983,1.3345449462870007,1.4520040798010332,1.433915632467584,1.5103932623409633,0.9607326661747857,1.2777429795837636,1.2296562398034916,2.303020663362807
2020-12-24,1.319219905375226,1.3129333371108303,1.4384848525787541,1.4340801705236073,1.5092701658932954,0.9623253848733259,1.2780202234909246,1.2269027755928763,2.3119807684350584
2020-12-28,1.3240203086348945,1.3090590848932575,1.4377071163080073,1.4428370450945314,1.5172989416289264,0.9667425355015763,1.2844458749952783,1.2308593151910396,2.3318422015356854
2020-12-29,1.3217842348388593,1.3312318623857509,1.455024908298738,1.4516215918413182,1.5274712094299852,0.9694590237793749,1.2910562664811327,1.2381637613599665,2.3273937960341406
2020-12-30,1.3295430116882334,1.3554404638373918,1.477040893821771,1.4584156139997115,1.5392052704158559,0.9710254168314728,1.2978414209392317,1.2466230184008633,2.3307149935661227
2020-12-31,1.3335568568720577,1.3540259770551089,1.4758743206087184,1.4633659510009462,1.542933297436208,0.9710443979970983,1.2997376282915842,1.2476802239966012,2.342556310213856
2021-01-04,1.3195746902620191,1.3448640935247054,1.462144971468895,1.4522853230418729,1.5292322612715628,0.9674499049067182,1.2908882493592126,1.2393939419621345,2.310665112104239
2021-01-05,1.338183864128263,1.3742086489675243,1.4808533846823466,1.4666088246111233,1.543632531969695,0.9776699766810132,1.3036365086365107,1.254744053956548,2.3265797810475806
2021-01-06,1.3631429146853176,1.3646172924285502,1.4929223681514072,1.4727177164867897,1.5509931058511166,0.9809072498713282,1.3090928696077937,1.260735649342145,2.34048849911941
2021-01-07,1.3705759421072967,1.3823681703820574,1.5032923873924904,1.4807709350320912,1.5570129206272307,0.9831784072831499,1.3133538418090944,1.2671615205121287,2.375262342650735
2021-01-08,1.3780046527141145,1.414060524039403,1.5237146982094203,1.5007813771397347,1.5764680697230846,0.9804454214323354,1.3217398777272862,1.2760834847631943,2.3887953930111014
2021-01-11,1.3722609600198292,1.3894154072643874,1.5096233660929326,1.4864877158156584,1.5609971217114358,0.9759799511734023,1.3115492382562306,1.266074241070673,2.3726932998823793
2021-01-12,1.3867953815994787,1.3983063006640408,1.521866771175051,1.491477228275374,1.5681019009195565,0.9863798430713373,1.3207211646619075,1.2764856775590394,2.3731949412266387
2021-01-13,1.3903135893516243,1.403847068315779,1.5216066101105312,1.4958473620694832,1.570033686163418,0.985168705161785,1.321048717867395,1.2774656500909365,2.3795851841898332
2021-01-14,1.4027360142594263,1.4048341128476765,1.5273491931029095,1.4985915630266955,1.5745183298481533,0.9900188416389819,1.3259142738277265,1.282756437013266,2.3712522844242874
2021-01-15,1.387727879987969,1.3941140471838405,1.5089090874026574,1.4860330721715016,1.5578205618293315,0.9824973473493065,1.3134481203926984,1.2712558206091222,2.353959894092016
2021-01-19,1.3992420961943302,1.4257831953916678,1.520563800029435,1.4958744658452696,1.5666565380820583,0.9854952851715323,1.3195211692049469,1.2805924089930767,2.3724429912981875
2021-01-20,1.4107316181954062,1.4610522086895734,1.5368121123575775,1.5110592468832706,1.580447767715699,0.988573033307824,1.3281389625989986,1.2918100580097502,2.405274587697513
2021-01-21,1.3960348029409788,1.4630393181100119,1.5334913744195005,1.5093310225752328,1.577907854311693,0.9907601449738551,1.3280336494530909,1.2907877551768183,2.407466733743354
2021-01-22,1.3910104095215283,1.4639199958495783,1.526856193861887,1.50414815908876,1.5725218403110774,0.9830495233810949,1.321179606589736,1.2845744737085771,2.398945795286902
2021-01-25,1.3936583833574048,1.483347955572068,1.531236510007617,1.513830978354717,1.5799786671917495,0.9836808393140993,1.3252779761088282,1.2894091556912226,2.4084067223627117
2021-01-26,1.3852729809726563,1.472810006289758,1.5257576337360665,1.512645461182227,1.580547618586731,0.9866224105369077,1.3271495456469353,1.288302195209858,2.4046475872259823
2021-01-27,1.3545155032118619,1.4344473805322626,1.488490919376401,1.4763289532443509,1.545268833348426,0.9786233176192451,1.305071900265672,1.2657265235191821,2.3458768932403116
2021-01-28,1.3680241127848856,1.4361612277137348,1.5002410894384963,1.4860654211562099,1.5548794985320225,0.9806356498031675,1.3110154109098655,1.2716092015659402,2.3660519289942914
2021-01-29,1.3412935735987592,1.408264834679883,1.4672636739279288,1.45640002668072,1.5217063622983014,0.9818782272267433,1.294897695386448,1.2566522191444982,2.318684614051606
2021-02-01,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9824498484796981,1.294189216056452,1.2559646651196286,2.357280272283297
2021-02-02,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9806264709522682,1.2932284360079025,1.2550322622090193,2.3906126906861807
2021-02-03,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9839473436913814,1.294980233327595,1.2567323192846682,2.392492463089721
2021-02-04,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9839687313657236,1.294991492716906,1.2567432461220658,2.419685561619127
2021-02-05,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9875149647889336,1.2968583577779007,1.2585549723534901,2.4292083489178715
2021-02-08,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9913242255215633,1.2988593691222188,1.2604968827880594,2.4467518671750357
2021-02-09,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9920484219487039,1.2992389136910933,1.2608652173108867,2.445123017861213
2021-02-10,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9898581583943047,1.298091519842908,1.2597517123361754,2.44405828462011
2021-02-11,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9908692962327036,1.298621918846962,1.2602664457300576,2.448005253612571
2021-02-12,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,0.9952806484293631,1.3009345058556083,1.2625107292798192,2.460097083679671
2021-02-16,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0036803358602684,1.305326209134281,1.2667727213202955,2.457967002691939
2021-02-17,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0049054874941967,1.3059635525117657,1.2673912404299725,2.4585309139294838
2021-02-18,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0044573177365383,1.3057305780176969,1.267165146958636,2.4480679331762065
2021-02-19,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0051965436315733,1.3061149566620318,1.2675381727799933,2.4437448868019325
2021-02-22,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0047908054138859,1.3059040762096592,1.2673335207913516,2.4249479821072333
2021-02-23,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0067274539867217,1.3069108836970786,1.2683105916965085,2.427893102257402
2021-02-24,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0137769146803786,1.3105714640729293,1.2718630549289778,2.454646419665483
2021-02-25,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.012081410163244,1.309694711089039,1.271012197300014,2.3954996482979993
2021-02-26,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0104098148436007,1.3088294528095237,1.2701724948733588,2.3831566903060066
2021-03-01,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.011929872214374,1.3096170523864876,1.2709368322875927,2.44092533061421
2021-03-02,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0127778826906573,1.3100560428781558,1.2713628569669968,2.4218779125001437
2021-03-03,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0114050728622666,1.3093457359719158,1.270673529344297,2.38979867569962
2021-03-04,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0135390772485937,1.3104507925387672,1.2717459474912762,2.3602255972686415
2021-03-05,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0204903717474128,1.314045850525037,1.2752348235719853,2.4036451238781646
2021-03-08,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.021582769731744,1.3146085059221573,1.2757808606496046,2.3916784481031605
2021-03-09,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.020328411698222,1.313962845173289,1.2751542698264293,2.4258246766574296
2021-03-10,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0174758165352484,1.312493434339093,1.2737282588047045,2.4409253306142102
2021-03-11,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.018903285152073,1.3132299798792857,1.27444305008967,2.4656739261618306
2021-03-12,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0210212070438807,1.3143218670343848,1.2755026877903157,2.4689945091882866
2021-03-15,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.021840693301281,1.3147438244630474,1.27591218248708,2.483718471257728
2021-03-16,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.021753806474471,1.314699107543972,1.2758687863054436,2.4805857220870036
2021-03-17,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0201440524856884,1.3138705940139974,1.2750647433530595,2.4890443906501707
2021-03-18,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0181841012910693,1.3128608847541972,1.2740848563808767,2.4528293268255785
2021-03-19,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.020892790569756,1.3142579335584093,1.2754406426227716,2.448291203517261
2021-03-22,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0167620713805772,1.3121308422454614,1.2733763760569552,2.4678406726459374
2021-03-23,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0206725507982284,1.3141494307810857,1.2753353445313527,2.4484167674797077
2021-03-24,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0227002961851572,1.3151937462939964,1.2763488156429794,2.435970162889024
2021-03-25,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.022295069554963,1.3149852975307168,1.27614652352223,2.4496740457855735
2021-03-26,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0253039610606751,1.3165334408054756,1.2776489415809775,2.489150085600615
2021-03-29,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0273284488714856,1.317573251829195,1.2786580412458415,2.4878930121299248
2021-03-30,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0294194467887954,1.3186459537205928,1.2796990603295175,2.4812930179472437
2021-03-31,1.3395498919530808,1.4064340903947992,1.4653562311518225,1.454506706646035,1.5197281440273136,1.0319688154834064,1.319952210261278,1.280966735904563,2.4913504250534677
2021-04-01,1.346930949034267,1.4285403142366992,1.4819041331312504,1.461915042118466,1.5303962513859235,1.0275516392462416,1.3232517116447182,1.2856344906194443,2.518254501150555
2021-04-05,1.3567121574306034,1.433098546353878,1.4909716917934097,1.4793880456765458,1.5484690488646249,1.0297823263783479,1.3337767060584245,1.2929732755423338,2.554399716180377
2021-04-06,1.358570970893147,1.4395949430325943,1.4864269813503892,1.4742667825711055,1.5420222356743873,1.0260414742875354,1.3285068568294456,1.2903543962136808,2.5528913099496187
2021-04-07,1.3482570880837024,1.4244117812937005,1.4852016788590399,1.4744086971757915,1.5435812301754155,1.0250650425031442,1.3288070251514035,1.2870984034734188,2.5558456476826747
2021-04-08,1.353084988340393,1.429335450290039,1.4868258727487211,1.4778634296834896,1.5472120760478876,1.022022427717268,1.3291047400187463,1.2875513120717936,2.5679770109386038
2021-04-09,1.3501045653561174,1.427771629867275,1.4924268464290555,1.4830573596354018,1.5538866495429329,1.0228743742291226,1.3329881142573816,1.2892628296725694,2.5866467129894546
2021-04-12,1.351512201217837,1.4238522978846615,1.490917184909246,1.4831211951646657,1.5535587128612534,1.0234249030768292,1.33310629867437,1.2890945118234078,2.587589978971617
2021-04-13,1.3563705919195073,1.4262063284038062,1.4894606379307822,1.4878594016298263,1.5577377161126928,1.019215839521031,1.3330648173696125,1.2885448544443692,2.5952588030989063
2021-04-14,1.3566500025922543,1.4287328127353647,1.4989225770089452,1.4865610639926117,1.5567366262383349,1.0202966942843283,1.3331162696407302,1.290145182329684,2.586395585064562
2021-04-15,1.3689600631458132,1.434929030877924,1.504514646547891,1.5027130440987058,1.571874329518946,1.0170711239704782,1.3392083935365655,1.294355097008048,2.6141798379098247
