Ticker,FiscalPeriod,PeriodEndDate,ReportDate,Hour,ReactionDate,EPS_Actual,EPS_Estimate,SurprisePct,Open,High,Low,Close,PrevClose,GapPct,IntradayPct,DayChange,SurpriseClass,ReactionClass,ExpectationLevel,ExpectationComment,SignalScore
C,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,1.81,1.7082,0.059595,113.9,115.48,113.86,114.82,113.59,0.002729113478299166,0.008077260755048178,0.010828417994541683,Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0322
C,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,2.24,1.9381,0.155771,99.3,101.23,99.1,100.99,98.78,0.005264223527029723,0.01701913393756292,0.02237294998987643,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0829
C,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,1.96,1.6313,0.201496,96.07,96.2,95.07,95.55,96.07,0.0,-0.005412719891745561,-0.005412719891745561,Strong Beat,Neutral,Expectation High,业绩已被Price In，预期过高,0.0997
C,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,1.96,1.8867,0.038851,68.655,69.4,67.77,68.28,68.43,0.0032880315651029417,-0.005462093074065982,-0.0021920210434020993,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0193
CAT,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,5.16,4.7223,0.092688,628.0,639.0,619.2604,635.92,626.62,0.0022022916600172283,0.0126114649681528,0.014841530752289991,Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0495
CAT,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,4.95,4.5687,0.083459,527.05,529.472,521.43,527.07,522.73,0.008264304707975314,3.794706384611612e-05,0.008302565377919829,Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0442
CAT,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,4.72,4.9458,-0.045655,431.25,436.4,431.12,432.94,433.75,-0.005763688760806916,0.00391884057971014,-0.001867435158501446,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,-0.0238
CAT,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,4.25,4.39,-0.031890999999999996,306.45,311.43,303.8501,307.06,306.45,0.0,0.0019905367922989515,0.0019905367922989515,Inline,Neutral,Expectation Low,市场已充分消化利空，或有反弹,-0.0155
CMCSA,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,0.84,0.7774,0.080525,29.29,29.5,29.155,29.43,29.3,-0.0003412969283276984,0.004779788323659972,0.004436860068259351,Beat,Neutral,Expectation High,业绩已被Price In，预期过高,0.0411
CMCSA,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,1.12,1.1301,-0.008937,29.405,29.7151,29.2944,29.42,29.28,0.004269125683060109,0.0005101173269852259,0.004781420765027342,Inline,Neutral,Expectation Low,市场已充分消化利空，或有反弹,-0.0031
